STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
36,023,970100,3715,+42.669674,-075.987199
36,023,970200,5830,+42.697246,-076.176522
36,023,970300,3144,+42.638828,-076.184311
36,023,970400,2972,+42.591072,-076.117906
36,023,970500,3862,+42.606611,-076.173785
36,023,970600,3125,+42.600694,-076.174201
36,023,970700,4590,+42.603954,-076.190468
36,023,970800,2717,+42.595547,-076.191710
36,023,970900,4910,+42.592794,-076.178926
36,023,971000,5537,+42.588233,-076.213791
36,023,971100,4823,+42.480601,-075.973925
36,023,971200,4111,+42.485767,-076.175005
36,025,970100,4542,+42.447274,-074.828474
36,025,970200,3204,+42.377021,-074.854801
36,025,970300,2411,+42.341469,-075.118881
36,025,970400,5774,+42.308612,-075.353150
36,025,970500,4279,+42.147248,-075.346063
36,025,970600,5576,+42.178069,-075.134573
36,025,970700,2624,+42.183607,-074.888608
36,025,970800,3762,+42.280209,-074.913178
36,025,970900,1355,+42.272495,-074.924770
36,025,971000,2900,+42.351222,-074.680891
36,025,971100,2502,+42.304949,-074.544001
36,025,971200,3750,+42.165153,-074.610887
36,025,971300,2077,+42.047072,-074.976143
36,025,971400,3224,+41.956989,-075.213061
36,027,010000,4436,+41.816801,-073.554167
36,027,020003,4253,+41.621401,-073.736743
36,027,020004,2866,+41.627704,-073.670567
36,027,020005,5425,+41.598585,-073.697640
36,027,030000,4312,+41.860109,-073.812935
36,027,040001,4836,+41.716161,-073.571292
36,027,040003,3863,+41.644912,-073.567726
36,027,050102,3588,+41.580758,-073.838783
36,027,050103,5572,+41.611027,-073.803979
36,027,050104,6471,+41.596789,-073.766924
36,027,050203,4971,+41.557845,-073.808513
36,027,050204,2978,+41.517960,-073.824012
36,027,050205,5449,+41.535200,-073.734739
36,027,060100,4799,+41.530323,-073.971576
36,027,060201,4427,+41.536905,-073.924641
36,027,060202,3997,+41.513762,-073.934648
36,027,060301,4531,+41.549623,-073.872723
36,027,060302,2182,+41.535057,-073.877041
36,027,060400,2171,+41.534721,-073.893720
36,027,070101,4373,+41.830409,-073.919375
36,027,070102,3472,+41.809653,-073.888383
36,027,070201,2860,+41.782475,-073.931187
36,027,070301,6243,+41.767469,-073.888823
36,027,070401,4623,+41.747402,-073.920565
36,027,080103,4635,+41.691432,-073.830696
36,027,080104,3838,+41.671107,-073.761569
36,027,080201,4640,+41.658984,-073.855363
36,027,080202,2617,+41.651416,-073.811748
36,027,090000,2370,+41.973977,-073.785089
36,027,100000,3031,+41.950247,-073.523680
36,027,110003,4063,+41.558608,-073.638782
36,027,110004,2053,+41.564027,-073.575601
36,027,110005,2347,+41.564468,-073.599223
36,027,120000,2473,+41.978102,-073.655395
36,027,130003,5119,+41.745351,-073.819531
36,027,130004,1735,+41.781483,-073.836471
36,027,130005,2818,+41.778354,-073.795810
36,027,140101,5126,+41.724955,-073.919703
36,027,140200,7124,+41.711493,-073.873728
36,027,140300,6169,+41.700145,-073.900561
36,027,140400,5218,+41.656452,-073.902401
36,027,140500,2588,+41.670271,-073.928345
36,027,140602,2840,+41.641822,-073.929001
36,027,140700,6612,+41.634730,-073.896863
36,027,140801,2804,+41.610934,-073.931708
36,027,150003,3027,+42.036517,-073.910955
36,027,150004,3613,+42.012802,-073.886342
36,027,150005,2718,+42.002020,-073.846586
36,027,150006,1961,+41.994325,-073.878422
36,027,160003,2361,+41.936263,-073.913627
36,027,160004,2530,+41.916690,-073.875303
36,027,160005,2657,+41.928917,-073.909404
36,027,170000,3823,+41.879750,-073.704236
36,027,180001,4877,+41.686959,-073.700221
36,027,190101,4063,+41.603393,-073.858692
36,027,190102,1972,+41.632249,-073.854325
36,027,190203,2540,+41.607604,-073.897155
36,027,190204,5149,+41.584716,-073.878772
36,027,190301,3439,+41.562136,-073.947252
36,027,190401,2085,+41.569298,-073.918408
36,027,190402,3220,+41.566903,-073.882755
36,027,200001,3289,+41.783210,-073.684755
36,027,200002,1452,+41.785079,-073.691325
36,027,210101,5328,+41.509980,-073.968499
36,027,210201,4129,+41.502080,-073.975381
36,027,210301,4182,+41.500345,-073.957046
36,027,220100,6011,+41.709116,-073.935271
36,027,220201,3659,+41.709771,-073.923812
36,027,220300,4674,+41.704886,-073.913221
36,027,220700,2517,+41.697245,-073.934489
36,027,220801,4077,+41.693866,-073.926356
36,027,220901,4276,+41.693868,-073.914632
36,027,221001,3654,+41.679897,-073.910882
36,027,221100,3868,+41.699679,-073.916501
36,027,300000,5522,+41.597109,-073.916512
36,027,410000,3918,+41.686862,-073.890709
36,027,610000,2077,+41.576387,-073.716752
36,027,640001,0,+41.531975,-073.945933
36,027,640002,1902,+41.521089,-073.952853
36,029,000110,2761,+42.845565,-078.829454
36,029,000200,4076,+42.851730,-078.827869
36,029,000500,1961,+42.867533,-078.858728
36,029,000600,4752,+42.838229,-078.818694
36,029,000700,3766,+42.837300,-078.807230
36,029,000800,4704,+42.847957,-078.817889
36,029,000900,2373,+42.853551,-078.816278
36,029,001000,5730,+42.854370,-078.806383
36,029,001100,3154,+42.861551,-078.815570
36,029,001402,3253,+42.883341,-078.859797
36,029,001500,1485,+42.885968,-078.848652
36,029,001600,2283,+42.890623,-078.835029
36,029,001700,1777,+42.880897,-078.837627
36,029,001900,3089,+42.869075,-078.806721
36,029,002300,3336,+42.887387,-078.807693
36,029,002400,4257,+42.893355,-078.809513
36,029,002502,2187,+42.893713,-078.862628
36,029,002702,2425,+42.898711,-078.834763
36,029,002800,2346,+42.900308,-078.819135
36,029,002900,1997,+42.906660,-078.819395
36,029,003000,2654,+42.906140,-078.805623
36,029,003100,2294,+42.900552,-078.857716
36,029,003301,3565,+42.918228,-078.848656
36,029,003302,3119,+42.909481,-078.848445
36,029,003400,2757,+42.917364,-078.832800
36,029,003500,3311,+42.910269,-078.834483
36,029,003600,2608,+42.915816,-078.819990
36,029,003700,4468,+42.916269,-078.808847
36,029,003800,3108,+42.917566,-078.801792
36,029,003901,1150,+42.932759,-078.827044
36,029,004001,4013,+42.935132,-078.835688
36,029,004100,4497,+42.925786,-078.809568
36,029,004200,3520,+42.935336,-078.817870
36,029,004300,5975,+42.944748,-078.808053
36,029,004401,4165,+42.937109,-078.805526
36,029,004402,2682,+42.930767,-078.806129
36,029,004500,5469,+42.947843,-078.837989
36,029,004601,3514,+42.954864,-078.828418
36,029,004602,1374,+42.956269,-078.816348
36,029,004700,6709,+42.946058,-078.821718
36,029,004800,3819,+42.948911,-078.849320
36,029,004900,5983,+42.949186,-078.860287
36,029,005000,2409,+42.952296,-078.871888
36,029,005100,4416,+42.955547,-078.859793
36,029,005201,3027,+42.936567,-078.847292
36,029,005202,2917,+42.924764,-078.849147
36,029,005300,1458,+42.929284,-078.856927
36,029,005400,3850,+42.940230,-078.867353
36,029,005500,4054,+42.940417,-078.888112
36,029,005600,4182,+42.950468,-078.886935
36,029,005700,2923,+42.951016,-078.899798
36,029,005801,3366,+42.960565,-078.901950
36,029,005802,4881,+42.954246,-078.903172
36,029,005900,3957,+42.940135,-078.902793
36,029,006100,4986,+42.917538,-078.893261
36,029,006201,1549,+42.934234,-078.883300
36,029,006301,4709,+42.924384,-078.882488
36,029,006302,2589,+42.924572,-078.872422
36,029,006501,2883,+42.917767,-078.882753
36,029,006601,2441,+42.913502,-078.882655
36,029,006602,2262,+42.913310,-078.871476
36,029,006701,3354,+42.907676,-078.880792
36,029,006702,3224,+42.906708,-078.872166
36,029,006800,3380,+42.898820,-078.876930
36,029,006901,3773,+42.910319,-078.891968
36,029,006902,3948,+42.903768,-078.887096
36,029,007000,3133,+42.904771,-078.895484
36,029,007101,3642,+42.895688,-078.887882
36,029,007102,2681,+42.890762,-078.882411
36,029,007202,1639,+42.881150,-078.883063
36,029,007302,7903,+42.993263,-078.967995
36,029,007303,7107,+43.043272,-078.964859
36,029,007304,5364,+43.029204,-078.927000
36,029,007600,2955,+43.006151,-078.864861
36,029,007700,4712,+43.012180,-078.880327
36,029,007800,5206,+43.007312,-078.893757
36,029,007901,2941,+43.016062,-078.838814
36,029,007902,6018,+42.996392,-078.838962
36,029,007903,3377,+42.986248,-078.844430
36,029,007904,3081,+42.985903,-078.830382
36,029,007905,4541,+43.009903,-078.833700
36,029,008001,5730,+42.975593,-078.834093
36,029,008002,5393,+42.966766,-078.847416
36,029,008003,5234,+42.963852,-078.832102
36,029,008101,5984,+42.989281,-078.864390
36,029,008102,4487,+42.974995,-078.861986
36,029,008201,2580,+42.987554,-078.878938
36,029,008202,3788,+42.974821,-078.879934
36,029,008300,2584,+42.985047,-078.892680
36,029,008400,2406,+42.970850,-078.906427
36,029,008500,2588,+42.960393,-078.862059
36,029,008600,4805,+42.966300,-078.863359
36,029,008700,4675,+42.965411,-078.874741
36,029,008800,3355,+42.964124,-078.883376
36,029,008900,4213,+42.961217,-078.741811
36,029,009004,3468,+43.044423,-078.713717
36,029,009006,7299,+42.984298,-078.717154
36,029,009007,7641,+43.011334,-078.717042
36,029,009008,4979,+42.995643,-078.719804
36,029,009009,4888,+43.046027,-078.742823
36,029,009010,5689,+43.028658,-078.726405
36,029,009104,4149,+42.984940,-078.751659
36,029,009106,3016,+43.035195,-078.789374
36,029,009107,5260,+43.042250,-078.810792
36,029,009109,3149,+42.987022,-078.780951
36,029,009110,5737,+43.003955,-078.788965
36,029,009112,2922,+43.016865,-078.776395
36,029,009113,6858,+43.012397,-078.753115
36,029,009114,4166,+42.996372,-078.751067
36,029,009115,3308,+43.008583,-078.802434
36,029,009116,5225,+43.016303,-078.810730
36,029,009200,4294,+42.986942,-078.809879
36,029,009301,5293,+42.967621,-078.818842
36,029,009302,2637,+42.973743,-078.809210
36,029,009401,5811,+42.970161,-078.796335
36,029,009402,4324,+42.968408,-078.772276
36,029,009501,5111,+42.956198,-078.795433
36,029,009502,6684,+42.954904,-078.768193
36,029,009600,6245,+42.967374,-078.723863
36,029,009701,3147,+42.917646,-078.725164
36,029,009702,4480,+42.918569,-078.704883
36,029,009800,1742,+42.901609,-078.703657
36,029,009900,3661,+42.894850,-078.791847
36,029,010001,2883,+42.940511,-078.748791
36,029,010002,4252,+42.926716,-078.723926
36,029,010003,3807,+42.919716,-078.745223
36,029,010101,4649,+42.940138,-078.774967
36,029,010102,3497,+42.929125,-078.769525
36,029,010103,3863,+42.941240,-078.759463
36,029,010201,2801,+42.946296,-078.787612
36,029,010202,3375,+42.931505,-078.795165
36,029,010300,1336,+42.914122,-078.797000
36,029,010400,2283,+42.909382,-078.790963
36,029,010500,2332,+42.917978,-078.788017
36,029,010600,2597,+42.922501,-078.766085
36,029,010700,2693,+42.914047,-078.775520
36,029,010803,2047,+42.903434,-078.745570
36,029,010804,4081,+42.888721,-078.716250
36,029,010805,5334,+42.874398,-078.710949
36,029,010807,5170,+42.865853,-078.726831
36,029,010808,4052,+42.873237,-078.742093
36,029,010809,3422,+42.874932,-078.729773
36,029,010901,2377,+42.887544,-078.776414
36,029,010902,4387,+42.886368,-078.762693
36,029,011000,1822,+42.878000,-078.787124
36,029,011100,2136,+42.880814,-078.792405
36,029,011200,6770,+42.856731,-078.731195
36,029,011300,4770,+42.859993,-078.781565
36,029,011400,2248,+42.850401,-078.797186
36,029,011500,1503,+42.845571,-078.787715
36,029,011600,1952,+42.842572,-078.771561
36,029,011700,4112,+42.836176,-078.772086
36,029,011800,3754,+42.837556,-078.737031
36,029,012001,4118,+42.823711,-078.790764
36,029,012002,3479,+42.817320,-078.763356
36,029,012003,4844,+42.812204,-078.743305
36,029,012300,3382,+42.822143,-078.828756
36,029,012400,2160,+42.811906,-078.828299
36,029,012501,4585,+42.825077,-078.807128
36,029,012502,1879,+42.811014,-078.801735
36,029,012800,2553,+42.795777,-078.827376
36,029,012901,6759,+42.788461,-078.808318
36,029,012902,3556,+42.757169,-078.818009
36,029,013001,3079,+42.782532,-078.840309
36,029,013002,5386,+42.763857,-078.844700
36,029,013101,6498,+42.751111,-078.882871
36,029,013102,8334,+42.722746,-078.928777
36,029,013201,5940,+42.736181,-078.850939
36,029,013202,5023,+42.724657,-078.817275
36,029,013300,3538,+42.721282,-078.819934
36,029,013400,6270,+42.724001,-078.840910
36,029,013501,7164,+42.742486,-078.770904
36,029,013502,6859,+42.743918,-078.719873
36,029,013600,3077,+42.763953,-078.743469
36,029,013701,6284,+42.787719,-078.772348
36,029,013702,5670,+42.790534,-078.728406
36,029,013800,7818,+42.742448,-078.637594
36,029,013900,2225,+42.761980,-078.616745
36,029,014000,3739,+42.770874,-078.613507
36,029,014101,6179,+42.826350,-078.609236
36,029,014102,5138,+42.824401,-078.667643
36,029,014204,3944,+42.899064,-078.626297
36,029,014206,7002,+42.876924,-078.649246
36,029,014207,5338,+42.874709,-078.686124
36,029,014208,4824,+42.934936,-078.653491
36,029,014209,4210,+42.924972,-078.676768
36,029,014300,6141,+42.893012,-078.673858
36,029,014400,4211,+42.906915,-078.670528
36,029,014501,3555,+42.920329,-078.688079
36,029,014502,2379,+42.904261,-078.688760
36,029,014601,4915,+42.965355,-078.673026
36,029,014603,4487,+42.989286,-078.678472
36,029,014604,7611,+43.018214,-078.676620
36,029,014701,5596,+43.039172,-078.634337
36,029,014702,8064,+42.984115,-078.615512
36,029,014801,2566,+43.020564,-078.496500
36,029,014803,6028,+43.013920,-078.520765
36,029,014901,2605,+42.900314,-078.494281
36,029,014903,5873,+42.902628,-078.536654
36,029,014904,2387,+42.932715,-078.551691
36,029,015001,5327,+42.828731,-078.542478
36,029,015002,3005,+42.738924,-078.529549
36,029,015003,3401,+42.647329,-078.530456
36,029,015101,3265,+42.655421,-078.647683
36,029,015102,2775,+42.561146,-078.537331
36,029,015201,3082,+42.661668,-078.781558
36,029,015202,4941,+42.663527,-078.744671
36,029,015301,4924,+42.652954,-078.899060
36,029,015302,2764,+42.662342,-078.842330
36,029,015401,2667,+42.702039,-078.984694
36,029,015402,5069,+42.683718,-078.995449
36,029,015501,2127,+42.639934,-079.031745
36,029,015503,2628,+42.640334,-079.029753
36,029,015504,3865,+42.625591,-079.080338
36,029,015600,2065,+42.590240,-079.038098
36,029,015700,3523,+42.580902,-078.892963
36,029,015800,4198,+42.552872,-078.692914
36,029,015900,4296,+42.509019,-078.668567
36,029,016100,2676,+42.488709,-078.936116
36,029,016200,2352,+42.816902,-078.818429
36,029,016300,2466,+42.871679,-078.834816
36,029,016400,3035,+42.875172,-078.857633
36,029,016500,1798,+42.886885,-078.876036
36,029,016600,2451,+42.896425,-078.845567
36,029,016700,2460,+42.874251,-078.805902
36,029,016800,3718,+42.911302,-078.859933
36,029,016900,3634,+42.919248,-078.867886
36,029,017000,3072,+42.925610,-078.826201
36,029,017100,4577,+42.925682,-078.891279
36,029,017200,2257,+43.016114,-078.870353
36,029,017300,7161,+42.822211,-078.726667
36,029,017400,3783,+42.820757,-078.843531
36,029,017501,1518,+42.478738,-078.932757
36,029,017502,2404,+42.493951,-078.870707
36,029,940000,1836,+42.542674,-079.015524
36,029,940100,34,+43.080242,-078.477064
36,029,990000,0,+42.722772,-079.071764
36,031,960100,2445,+44.490777,-073.468830
36,031,960200,2506,+44.396752,-073.707775
36,031,960300,2801,+44.382795,-073.969256
36,031,960498,2570,+44.309380,-074.060699
36,031,960598,6387,+44.276262,-074.019041
36,031,960700,2053,+44.286295,-073.507007
36,031,960800,2025,+44.367849,-073.400339
36,031,960900,3580,+44.207843,-073.605924
36,031,961000,4798,+44.061484,-073.499983
36,031,961100,2024,+43.953394,-073.468463
36,031,961200,5042,+43.846836,-073.442583
36,031,961300,1654,+43.843102,-073.765889
36,031,961400,1485,+43.863556,-073.967332
36,033,940000,3228,+44.979646,-074.658239
36,033,950100,5186,+44.925398,-074.170877
36,033,950200,4852,+44.942036,-074.473919
36,033,950300,5735,+44.825341,-074.485542
36,033,950400,5043,+44.837035,-074.270635
36,033,950501,3373,+44.847737,-074.296774
36,033,950502,6129,+44.865932,-074.321108
36,033,950600,1608,+44.789182,-074.126924
36,033,950700,2190,+44.649880,-074.513478
36,033,950800,2575,+44.455259,-074.147815
36,033,950900,3536,+44.333097,-074.143934
36,033,951000,2173,+44.331020,-074.165654
36,033,951100,3984,+44.236490,-074.466526
36,033,951200,1987,+44.213565,-074.457829
36,035,970100,2670,+43.212895,-074.173114
36,035,970200,2714,+43.126764,-074.259990
36,035,970300,3781,+43.064133,-074.253763
36,035,970400,1738,+43.136735,-074.457122
36,035,970500,4216,+43.071884,-074.633530
36,035,970600,7117,+43.043395,-074.363119
36,035,970700,3639,+43.052728,-074.353570
36,035,970800,3043,+43.044477,-074.346047
36,035,970900,3657,+43.051447,-074.335411
36,035,971000,2570,+43.062094,-074.333876
36,035,971100,2756,+43.060435,-074.342147
36,035,971200,4022,+43.011349,-074.365761
36,035,971300,4702,+43.005419,-074.375488
36,035,971400,3646,+43.006265,-074.193821
36,035,971500,5260,+43.065766,-074.162740
36,037,940100,483,+43.066877,-078.442604
36,037,950100,5489,+43.082555,-078.003628
36,037,950200,5620,+43.077538,-078.229499
36,037,950300,6161,+43.017503,-078.386144
36,037,950400,6809,+43.002373,-078.210041
36,037,950500,3027,+43.004071,-078.199741
36,037,950600,2288,+43.003673,-078.187151
36,037,950700,2453,+42.993764,-078.188878
36,037,950800,2897,+43.003967,-078.177129
36,037,950900,2403,+43.000588,-078.165266
36,037,951000,2397,+42.990175,-078.174440
36,037,951100,5361,+42.990890,-078.027844
36,037,951200,4739,+42.976891,-077.989947
36,037,951300,4260,+42.908470,-078.061313
36,037,951400,5692,+42.909654,-078.330086
36,039,080100,3370,+42.424544,-073.844593
36,039,080201,3739,+42.398072,-074.021317
36,039,080202,2725,+42.379173,-074.129289
36,039,080300,3187,+42.313800,-074.291525
36,039,080401,2732,+42.186242,-074.150342
36,039,080402,2016,+42.238079,-074.322302
36,039,080501,2681,+42.312312,-073.977650
36,039,080502,3989,+42.292816,-074.028173
36,039,080600,3156,+42.342239,-073.856025
36,039,080700,2988,+42.355673,-073.809958
36,039,080800,2774,+42.346694,-073.829610
36,039,080900,4089,+42.276094,-073.840745
36,039,081000,4568,+42.216896,-073.867688
36,039,081101,4214,+42.215681,-073.978190
36,039,081102,2993,+42.217919,-073.900842
36,041,950100,1044,+43.884097,-074.563741
36,041,950300,1352,+43.773390,-074.296161
36,041,950400,1269,+43.352683,-074.266497
36,041,950500,1171,+43.464236,-074.457955
36,043,010100,6322,+42.924715,-075.095127
36,043,010201,3625,+43.033721,-075.069767
36,043,010202,4011,+43.045452,-075.140942
36,043,010300,5221,+43.011511,-075.048054
36,043,010400,3528,+43.012547,-075.034022
36,043,010501,2731,+43.009105,-075.005382
36,043,010502,1778,+42.985820,-074.980296
36,043,010701,2726,+43.047597,-074.866151
36,043,010702,2220,+43.043525,-074.850858
36,043,010900,3383,+42.991568,-074.847408
36,043,011001,2075,+43.101293,-074.774396
36,043,011002,3217,+43.116604,-074.789641
36,043,011100,2044,+43.023536,-074.982575
36,043,011200,6480,+43.031645,-074.995908
36,043,011301,1651,+43.049800,-074.964371
36,043,011302,3420,+43.099458,-075.116788
36,043,011400,4691,+43.170668,-074.987170
36,043,011501,3138,+43.281133,-075.037653
36,043,011502,2258,+43.654047,-074.968095
36,045,060100,4309,+44.304220,-075.880973
36,045,060200,6930,+44.218841,-076.077238
