Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
4/20/17,Albany,16.6,26.4,0.0,2.0,,,,NNW,,2.0,,80.0,,1021.9,1018.6,0.0,,16.9,,No,0.0,No
4/21/17,Albany,14.2,20.9,0.0,4.4,,,,SW,,2.0,,99.0,,1021.1,1019.6,8.0,,15.0,,No,18.5,Yes
4/22/17,Albany,15.2,18.5,18.5,,,,,SE,,31.0,,89.0,,1023.0,1022.7,8.0,,18.0,,Yes,1.2,Yes
4/23/17,Albany,17.0,17.8,1.2,,,,,SE,,39.0,,80.0,,1025.9,1023.9,8.0,,17.0,,Yes,14.2,Yes
4/24/17,Albany,14.5,17.8,14.2,,,,,,,0.0,,94.0,,1024.1,1022.5,8.0,,16.2,,Yes,4.4,Yes
4/25/17,Albany,12.3,,4.4,,,,,WNW,,6.0,,81.0,,1026.2,1024.7,4.0,,15.0,,Yes,0.0,No
4/26/17,Albany,,19.2,0.0,5.6,,,,,,,,,,1028.5,1026.7,,,,,No,0.8,No
4/27/17,Albany,11.2,20.9,0.8,4.2,,,,W,,2.0,,97.0,,1028.3,1024.6,1.0,,13.3,,No,0.0,No
4/28/17,Albany,10.8,20.8,0.0,,,,,W,,2.0,,93.0,,1027.5,1025.1,2.0,,14.6,,No,0.0,No
4/29/17,Albany,12.2,22.3,0.0,,,,,,,0.0,,100.0,,1024.9,1020.9,8.0,,13.6,,No,0.6,No
4/30/17,Albany,,17.9,0.6,8.4,,,,W,,9.0,,97.0,,1020.3,1022.1,8.0,,17.0,,No,0.8,No
5/1/17,Albany,15.4,16.8,0.8,,,,,SE,,9.0,,59.0,,1028.3,1027.7,7.0,,16.0,,No,0.0,No
5/2/17,Albany,9.8,21.0,0.0,,,,,SE,,9.0,,71.0,,1028.8,1024.4,4.0,,13.6,,No,0.0,No
5/3/17,Albany,12.0,27.0,0.0,,,,,SE,,4.0,,54.0,,1019.3,1014.9,2.0,,18.8,,No,0.0,No
5/4/17,Albany,16.0,23.6,0.0,,,,,SW,,13.0,,79.0,,1016.3,1013.8,2.0,,19.2,,No,1.0,No
5/5/17,Albany,15.2,18.8,1.0,,,,,NW,,2.0,,94.0,,1020.2,1022.1,8.0,,15.3,,No,0.2,No
5/6/17,Albany,10.5,20.5,0.2,,,,,,,0.0,,91.0,,1029.4,1026.7,4.0,,12.8,,No,0.0,No
5/7/17,Albany,13.2,26.9,0.0,,,,,N,,6.0,,78.0,,1025.9,1020.7,3.0,,16.0,,No,0.0,No
5/8/17,Albany,13.4,20.5,0.0,,,,,W,,2.0,,76.0,,1018.5,1015.0,7.0,,16.5,,No,0.0,No
5/9/17,Albany,14.7,17.8,0.0,,,,,W,,13.0,,64.0,,1018.4,1018.8,6.0,,16.6,,No,0.8,No
5/10/17,Albany,11.6,16.6,0.8,,,,,N,,2.0,,87.0,,1024.5,1023.7,7.0,,13.0,,No,14.2,Yes
5/11/17,Albany,13.8,17.2,14.2,,,,,SE,,31.0,,83.0,,1025.4,1022.7,6.0,,15.4,,Yes,6.8,Yes
5/12/17,Albany,12.0,18.3,6.8,,,,,,,0.0,,84.0,,1021.7,1019.3,4.0,,14.6,,Yes,0.0,No
5/13/17,Albany,7.8,18.2,0.0,,,,,,,0.0,,86.0,,1021.5,1019.7,3.0,,11.3,,No,0.0,No
5/14/17,Albany,11.3,24.2,0.0,,,,,NE,,11.0,,72.0,,1013.8,1006.0,3.0,,15.8,,No,5.8,Yes
5/15/17,Albany,12.0,17.6,5.8,,,,,W,,9.0,,89.0,,1001.5,1002.4,4.0,,13.0,,Yes,5.4,Yes
5/16/17,Albany,13.0,18.3,5.4,,,,,S,,15.0,,79.0,,1012.7,1015.7,6.0,,16.9,,Yes,0.2,No
5/17/17,Albany,14.8,20.0,0.2,,,,,ENE,,6.0,,72.0,,1023.0,1021.9,5.0,,16.8,,No,0.0,No
5/18/17,Albany,11.6,23.2,0.0,,,,,N,,4.0,,77.0,,1019.0,1015.2,7.0,,13.1,,No,0.0,No
5/19/17,Albany,13.1,22.0,0.0,,,,,NW,,19.0,,91.0,,1011.3,1006.8,5.0,,15.8,,No,8.0,Yes
5/20/17,Albany,9.5,16.5,8.0,,,,,NW,,13.0,,86.0,,1012.6,1009.8,4.0,,10.0,,Yes,1.6,Yes
5/21/17,Albany,10.6,14.4,1.6,,,,,SE,,28.0,,81.0,,1000.7,1005.7,6.0,,12.4,,Yes,9.0,Yes
5/22/17,Albany,10.3,16.0,9.0,,,,,NW,,13.0,,86.0,,1015.4,1015.7,6.0,,10.3,,Yes,1.6,Yes
5/24/17,Albany,,18.8,,,,,,,,,,,,1019.6,1018.8,,,,,,4.8,Yes
5/25/17,Albany,11.0,20.9,4.8,,,,,WNW,,2.0,,96.0,,1020.2,1015.9,2.0,,12.2,,Yes,2.2,Yes
5/26/17,Albany,13.4,16.5,2.2,,,,,WNW,,7.0,,89.0,,1018.9,1019.2,6.0,,14.0,,Yes,4.0,Yes
5/27/17,Albany,13.0,15.8,4.0,,,,,SSW,,4.0,,77.0,,1025.5,1025.4,4.0,,14.1,,Yes,0.6,No
5/28/17,Albany,12.3,15.2,0.6,,,,,WNW,,15.0,,89.0,,1028.0,1025.5,8.0,,12.5,,No,0.0,No
5/29/17,Albany,12.2,18.0,0.0,,,,,,,0.0,,74.0,,1026.9,1025.3,7.0,,13.3,,No,0.0,No
5/30/17,Albany,9.5,20.2,0.0,,,,,SW,,4.0,,72.0,,1024.4,1020.4,7.0,,11.5,,No,0.0,No
5/31/17,Albany,10.0,21.8,0.0,,,,,WNW,,7.0,,87.0,,1021.7,1019.5,6.0,,10.5,,No,0.0,No
6/1/17,Albany,10.5,22.1,0.0,,,,,SW,,4.0,,86.0,,1021.3,1019.9,0.0,,11.6,,No,0.0,No
6/2/17,Albany,11.2,22.5,0.0,,,,,SW,,2.0,,97.0,,1024.1,1021.8,3.0,,12.2,,No,4.4,Yes
6/3/17,Albany,12.2,17.2,4.4,,,,,,,0.0,,96.0,,1027.4,1028.2,7.0,,15.6,,Yes,0.0,No
6/4/17,Albany,10.4,17.5,0.0,,,,,SW,,4.0,,,,1031.1,1027.9,7.0,,12.5,,No,0.0,No
6/5/17,Albany,10.5,21.2,0.0,,,,,,,0.0,,91.0,,1029.6,1025.0,6.0,,11.8,,No,0.0,No
6/7/17,Albany,,22.7,,,,,,,,,,,,1028.2,1029.0,,,,,,0.8,No
6/8/17,Albany,8.1,19.8,0.8,,,,,NNE,,4.0,,91.0,,1033.3,1030.4,1.0,,12.0,,No,0.0,No
6/9/17,Albany,9.0,21.9,0.0,,,,,,,0.0,,87.0,,1031.1,1027.7,2.0,,10.0,,No,0.0,No
6/10/17,Albany,8.9,19.4,0.0,,,,,N,,6.0,,51.0,,1027.2,1024.5,7.0,,13.4,,No,0.0,No
6/11/17,Albany,,21.2,0.0,,,,,N,,2.0,,55.0,,1026.0,1023.1,6.0,,10.6,,No,0.0,No
6/12/17,Albany,,23.9,0.0,,,,,NE,,4.0,,80.0,,1022.8,1019.1,1.0,,7.8,,No,0.0,No
6/14/17,Albany,,23.0,,,,,,,,,,,,1021.6,1021.3,,,,,,1.2,Yes
6/15/17,Albany,,17.1,1.2,,,,,NW,,2.0,,88.0,,1025.4,1024.4,7.0,,14.2,,Yes,0.0,No
6/16/17,Albany,,19.0,0.0,,,,,W,,9.0,,90.0,,1026.3,1024.0,1.0,,10.8,,No,0.4,No
6/17/17,Albany,,19.2,0.4,,,,,S,,2.0,,95.0,,1029.1,1027.4,6.0,,11.8,,No,0.0,No
6/18/17,Albany,,21.2,0.0,,,,,,,0.0,,91.0,,1026.6,1022.2,1.0,,9.5,,No,0.0,No
6/19/17,Albany,,20.0,0.0,,,,,NNW,,7.0,,65.0,,1021.3,1019.5,7.0,,15.4,,No,8.8,Yes
6/21/17,Albany,,19.5,,,,,,,,,,,,1016.6,1012.3,,,,,,20.2,Yes
6/22/17,Albany,,18.2,20.2,,,,,SE,,13.0,,92.0,,1014.9,1015.8,7.0,,14.2,,Yes,6.2,Yes
6/23/17,Albany,,15.6,6.2,,,,,SE,,37.0,,74.0,,1025.5,1025.5,7.0,,14.4,,Yes,1.2,Yes
6/24/17,Albany,,14.5,1.2,,,,,SE,,11.0,,67.0,,1028.4,1026.6,7.0,,13.3,,Yes,0.4,No
6/25/17,Albany,9.1,15.0,0.4,,,,,W,,4.0,,97.0,,1029.0,1026.9,3.0,,10.9,,No,0.2,No
12/1/08,AliceSprings,19.6,37.6,0.0,11.2,9.8,WNW,87.0,NNE,NE,20.0,11.0,17.0,16.0,1010.5,1005.8,0.0,3.0,30.4,37.2,No,1.2,Yes
12/2/08,AliceSprings,21.0,39.1,1.2,9.0,12.2,NNW,41.0,NNW,S,24.0,9.0,18.0,13.0,1009.3,1004.6,2.0,5.0,32.5,38.2,Yes,0.0,No
12/3/08,AliceSprings,22.9,40.9,0.0,11.6,12.6,NNW,48.0,ENE,N,7.0,24.0,17.0,11.0,1006.3,1003.4,0.0,3.0,35.0,40.4,No,0.0,No
12/4/08,AliceSprings,24.7,40.5,0.0,16.0,7.8,WNW,72.0,SSW,W,2.0,22.0,29.0,24.0,1008.7,1006.9,3.0,6.0,32.3,36.5,No,0.2,No
12/5/08,AliceSprings,23.4,32.4,0.2,12.2,4.1,SSW,46.0,S,S,9.0,17.0,58.0,43.0,1014.0,1010.7,7.0,6.0,26.8,31.1,No,2.6,Yes
12/6/08,AliceSprings,21.7,25.1,2.6,8.4,0.2,SSE,35.0,SSW,N,19.0,11.0,90.0,78.0,1014.3,1011.1,8.0,7.0,21.9,22.9,Yes,4.8,Yes
12/7/08,AliceSprings,20.9,25.7,4.8,4.6,2.1,N,31.0,SSW,NNW,11.0,17.0,70.0,77.0,1011.4,1009.9,7.0,8.0,25.0,24.3,Yes,0.6,No
12/8/08,AliceSprings,17.7,34.6,0.6,3.0,12.2,E,26.0,ENE,NNW,15.0,9.0,63.0,27.0,1010.9,1005.9,3.0,1.0,24.5,33.6,No,0.0,No
12/9/08,AliceSprings,24.4,39.0,0.0,8.0,11.0,S,50.0,N,WNW,28.0,11.0,40.0,20.0,1006.2,1002.6,3.0,3.0,32.5,38.0,No,0.0,No
12/10/08,AliceSprings,25.3,38.6,0.0,11.8,8.7,W,54.0,NNE,WSW,22.0,35.0,38.0,51.0,1005.9,1004.4,4.0,7.0,32.8,29.6,No,0.0,No
12/11/08,AliceSprings,25.0,32.3,0.0,12.0,4.2,NW,63.0,NNW,WSW,26.0,9.0,50.0,73.0,1005.6,1001.3,7.0,7.0,29.5,27.6,No,14.4,Yes
12/12/08,AliceSprings,20.7,32.2,14.4,3.6,8.4,NW,41.0,NNW,WSW,13.0,19.0,88.0,37.0,1005.2,1002.7,6.0,6.0,22.5,31.0,Yes,0.0,No
12/13/08,AliceSprings,16.6,26.6,0.0,9.6,13.3,S,37.0,S,S,26.0,24.0,55.0,39.0,1012.9,1009.6,3.0,1.0,20.7,25.9,No,0.0,No
12/14/08,AliceSprings,13.7,26.8,0.0,9.0,13.3,SSE,46.0,SE,SSE,20.0,19.0,37.0,24.0,1014.1,1010.5,0.0,0.0,20.5,26.0,No,0.0,No
12/15/08,AliceSprings,13.1,28.5,0.0,10.4,13.4,ESE,35.0,ESE,SE,20.0,13.0,30.0,15.0,1013.7,1009.6,0.0,0.0,21.7,27.3,No,0.0,No
12/16/08,AliceSprings,13.6,31.7,0.0,10.0,13.4,ENE,31.0,E,SW,22.0,13.0,21.0,15.0,1011.9,1007.9,0.0,0.0,24.6,31.2,No,0.0,No
12/17/08,AliceSprings,15.7,36.3,0.0,9.8,13.4,W,35.0,NE,W,9.0,9.0,18.0,11.0,1009.3,1004.9,0.0,0.0,29.2,36.0,No,0.0,No
12/18/08,AliceSprings,19.6,36.9,0.0,10.6,10.4,S,41.0,SSW,SSW,15.0,17.0,21.0,12.0,1007.4,1004.9,3.0,2.0,31.0,36.2,No,0.0,No
12/19/08,AliceSprings,24.5,35.2,0.0,14.6,9.6,ESE,41.0,ESE,SE,26.0,17.0,32.0,19.0,1010.1,1006.6,6.0,4.0,27.4,33.5,No,0.0,No
12/20/08,AliceSprings,19.4,35.2,0.0,13.4,13.0,E,41.0,ESE,ESE,31.0,13.0,20.0,14.0,1010.9,1007.0,2.0,3.0,26.9,34.4,No,0.0,No
12/21/08,AliceSprings,19.9,39.3,0.0,12.0,12.5,SE,30.0,E,SW,19.0,15.0,11.0,12.0,1007.8,1004.1,3.0,2.0,30.7,38.6,No,0.0,No
12/22/08,AliceSprings,21.5,39.9,0.0,13.2,11.5,E,33.0,NE,ENE,13.0,19.0,16.0,13.0,1007.7,1004.9,2.0,3.0,33.2,38.2,No,0.0,No
12/23/08,AliceSprings,21.6,39.4,0.0,13.8,9.7,ENE,48.0,NE,ESE,28.0,20.0,12.0,13.0,1007.9,1005.0,6.0,6.0,34.0,39.0,No,0.0,No
12/24/08,AliceSprings,22.5,38.5,0.0,19.2,9.8,SE,37.0,ESE,S,20.0,17.0,17.0,19.0,1009.8,1005.7,6.0,5.0,30.5,37.1,No,0.0,No
12/25/08,AliceSprings,27.2,37.6,0.0,14.0,6.4,ESE,30.0,E,S,13.0,13.0,30.0,22.0,1010.2,1006.1,6.0,6.0,30.4,35.6,No,0.0,No
12/26/08,AliceSprings,26.8,38.9,0.0,11.2,6.0,N,69.0,E,SW,20.0,35.0,21.0,58.0,1006.3,1003.5,6.0,8.0,33.5,27.5,No,21.4,Yes
12/27/08,AliceSprings,23.1,31.5,21.4,9.2,3.0,SW,22.0,E,N,11.0,7.0,77.0,51.0,1009.0,1005.0,7.0,6.0,23.9,30.2,Yes,0.2,No
12/28/08,AliceSprings,23.3,34.0,0.2,5.2,1.8,NNE,46.0,,SE,0.0,19.0,71.0,37.0,1007.3,1003.8,7.0,7.0,25.9,33.3,No,9.4,Yes
12/29/08,AliceSprings,21.9,32.4,9.4,5.2,7.9,SE,39.0,SE,E,19.0,17.0,65.0,28.0,1008.5,1006.3,4.0,6.0,26.6,31.3,Yes,0.0,No
12/30/08,AliceSprings,18.7,32.7,0.0,10.8,12.8,ESE,37.0,ESE,SE,28.0,17.0,21.0,14.0,1009.6,1006.2,3.0,6.0,26.4,32.0,No,0.0,No
12/31/08,AliceSprings,18.0,34.5,0.0,11.8,7.6,ESE,37.0,E,ESE,19.0,13.0,18.0,14.0,1007.3,1003.4,2.0,6.0,27.3,34.4,No,0.0,No
1/1/09,AliceSprings,22.2,36.0,0.0,10.6,10.1,SE,54.0,E,ESE,22.0,28.0,18.0,12.0,1005.8,1002.9,5.0,4.0,29.0,35.0,No,0.0,No
1/2/09,AliceSprings,22.1,34.3,0.0,16.4,13.2,ESE,50.0,SE,SE,30.0,30.0,20.0,12.0,1009.2,1005.9,2.0,2.0,27.3,34.0,No,0.0,No
1/3/09,AliceSprings,18.6,34.7,0.0,15.4,12.9,SE,54.0,SE,ESE,19.0,24.0,17.0,20.0,1009.3,1004.4,0.0,2.0,26.9,33.3,No,0.0,No
1/4/09,AliceSprings,21.5,36.1,0.0,14.2,11.8,SE,57.0,ESE,SE,17.0,26.0,38.0,20.0,1007.7,1003.8,2.0,6.0,29.0,35.5,No,0.0,No
1/5/09,AliceSprings,20.6,36.5,0.0,14.6,12.1,ESE,57.0,SE,SE,20.0,30.0,38.0,20.0,1007.3,1003.2,1.0,6.0,29.6,35.8,No,0.0,No
1/6/09,AliceSprings,22.4,36.3,0.0,14.6,10.6,SSE,52.0,SE,SSE,19.0,24.0,44.0,19.0,1006.4,1002.4,2.0,6.0,30.0,35.6,No,0.0,No
1/7/09,AliceSprings,21.1,35.7,0.0,12.0,8.8,S,59.0,SSW,SE,22.0,37.0,65.0,32.0,1007.7,1004.2,4.0,5.0,27.1,33.3,No,0.0,No
1/8/09,AliceSprings,22.4,34.6,0.0,11.0,12.0,SE,56.0,ESE,SE,24.0,31.0,63.0,30.0,1009.4,1005.8,4.0,5.0,26.2,33.5,No,0.0,No
1/9/09,AliceSprings,21.2,36.2,0.0,14.8,12.1,SSE,46.0,SE,SE,24.0,24.0,25.0,17.0,1009.3,1004.6,0.0,1.0,29.0,35.3,No,0.0,No
1/10/09,AliceSprings,21.0,37.5,0.0,14.8,12.9,SSE,41.0,E,E,20.0,15.0,13.0,9.0,1006.6,1002.6,0.0,0.0,30.3,36.1,No,0.0,No
1/11/09,AliceSprings,17.7,37.3,0.0,15.0,13.1,SSE,44.0,ESE,S,17.0,17.0,11.0,6.0,1005.9,1003.3,0.0,0.0,30.0,36.7,No,0.0,No
1/12/09,AliceSprings,17.4,38.1,0.0,15.0,13.1,SE,43.0,ESE,SSE,24.0,17.0,9.0,8.0,1009.3,1005.3,0.0,1.0,30.6,37.5,No,0.0,No
1/13/09,AliceSprings,23.2,38.2,0.0,15.2,12.2,E,33.0,N,ENE,24.0,11.0,35.0,8.0,1009.7,1005.1,0.0,1.0,31.6,37.7,No,0.0,No
1/14/09,AliceSprings,23.1,37.8,0.0,13.8,13.1,ESE,59.0,ENE,E,13.0,37.0,27.0,14.0,1008.9,1005.7,1.0,1.0,31.7,36.6,No,0.0,No
1/15/09,AliceSprings,20.4,38.4,0.0,16.8,12.3,ESE,67.0,E,SE,22.0,35.0,25.0,12.0,1010.1,1006.6,1.0,2.0,30.9,37.3,No,0.0,No
1/16/09,AliceSprings,25.7,37.5,0.0,22.6,12.6,ESE,56.0,ESE,ESE,30.0,30.0,15.0,14.0,1012.6,1009.0,1.0,2.0,30.1,37.5,No,0.0,No
1/17/09,AliceSprings,25.4,36.3,0.0,20.0,7.0,ENE,41.0,ESE,ENE,26.0,28.0,15.0,23.0,1012.8,1008.4,3.0,7.0,29.7,34.4,No,0.0,No
1/18/09,AliceSprings,23.9,25.2,0.0,13.8,0.0,ENE,39.0,ESE,ESE,7.0,13.0,53.0,57.0,1013.2,1010.5,8.0,8.0,23.9,24.2,No,5.2,Yes
1/19/09,AliceSprings,19.0,25.3,5.2,1.4,1.1,ESE,30.0,ENE,ESE,13.0,22.0,75.0,76.0,1010.4,1007.5,7.0,8.0,22.0,23.1,Yes,7.8,Yes
1/20/09,AliceSprings,19.5,31.1,7.8,2.8,5.2,WNW,37.0,NW,WNW,7.0,17.0,74.0,56.0,1008.2,1005.6,7.0,7.0,25.2,29.9,Yes,0.0,No
1/21/09,AliceSprings,22.5,37.0,0.0,5.2,12.3,S,39.0,WNW,SW,9.0,19.0,68.0,27.0,1008.2,1003.7,6.0,3.0,28.0,35.0,No,0.0,No
1/22/09,AliceSprings,23.7,38.8,0.0,11.4,12.0,SE,41.0,WSW,W,15.0,9.0,48.0,14.0,1006.3,1002.9,7.0,2.0,30.1,37.8,No,0.4,No
1/23/09,AliceSprings,27.6,40.2,0.4,11.8,10.3,N,35.0,WNW,ESE,15.0,13.0,42.0,19.0,1006.6,1002.7,5.0,4.0,32.6,39.0,No,0.2,No
1/24/09,AliceSprings,25.9,39.9,0.2,13.4,5.6,SE,54.0,NW,SSE,9.0,28.0,36.0,42.0,1007.9,1005.5,4.0,6.0,33.2,32.7,No,1.4,Yes
1/25/09,AliceSprings,24.2,39.6,1.4,9.4,12.0,SE,93.0,E,SE,17.0,59.0,39.0,51.0,1010.1,1007.1,1.0,6.0,32.9,31.2,Yes,0.0,No
1/26/09,AliceSprings,21.9,39.5,0.0,15.8,12.6,E,44.0,NW,NNE,7.0,13.0,21.0,7.0,1009.8,1005.9,1.0,,31.9,38.6,No,0.0,No
1/27/09,AliceSprings,26.7,39.4,0.0,15.0,13.0,E,61.0,NE,ENE,22.0,31.0,41.0,21.0,1008.1,1003.4,0.0,4.0,32.3,39.0,No,0.0,No
1/28/09,AliceSprings,25.5,37.6,0.0,17.0,12.7,ENE,54.0,ENE,ENE,28.0,30.0,37.0,14.0,1007.2,1002.9,0.0,,31.1,37.1,No,0.0,No
1/29/09,AliceSprings,24.7,36.5,0.0,17.0,12.2,ENE,52.0,NE,E,15.0,24.0,37.0,20.0,1007.1,1002.4,1.0,3.0,30.1,34.5,No,0.0,No
1/30/09,AliceSprings,21.7,34.2,0.0,15.0,9.4,ESE,69.0,ESE,ESE,17.0,37.0,36.0,27.0,1005.0,1000.9,2.0,7.0,29.1,32.0,No,0.0,No
1/31/09,AliceSprings,22.3,32.0,0.0,14.6,8.0,ENE,72.0,E,ENE,20.0,17.0,65.0,53.0,1006.2,1002.5,6.0,6.0,25.1,29.9,No,9.0,Yes
2/1/09,AliceSprings,21.4,35.9,9.0,11.8,9.9,E,46.0,E,E,22.0,20.0,47.0,29.0,1007.4,1003.1,3.0,5.0,28.4,34.7,Yes,0.0,No
2/2/09,AliceSprings,24.3,38.0,0.0,10.8,9.8,SE,44.0,E,ESE,11.0,28.0,37.0,21.0,1005.6,1001.6,6.0,6.0,32.4,37.2,No,0.0,No
2/3/09,AliceSprings,23.8,39.3,0.0,12.6,12.3,ESE,57.0,NE,ESE,6.0,28.0,38.0,13.0,1004.7,1001.0,1.0,3.0,32.3,38.8,No,0.0,No
2/4/09,AliceSprings,22.2,40.1,0.0,17.2,11.9,E,67.0,NE,ESE,15.0,24.0,28.0,13.0,1004.6,1001.3,0.0,3.0,32.6,39.3,No,0.0,No
2/5/09,AliceSprings,25.2,40.8,0.0,15.8,9.9,ESE,50.0,NNW,ESE,13.0,31.0,25.0,15.0,1004.2,1001.0,1.0,3.0,33.9,39.1,No,0.0,No
2/6/09,AliceSprings,26.1,41.3,0.0,14.8,9.9,E,70.0,WNW,E,15.0,30.0,27.0,11.0,1003.8,999.0,2.0,5.0,34.6,40.7,No,0.0,No
2/7/09,AliceSprings,22.5,39.3,0.0,13.0,12.6,ENE,48.0,NE,NE,15.0,19.0,25.0,11.0,1004.5,1000.6,0.0,1.0,33.0,38.9,No,0.0,No
2/8/09,AliceSprings,22.9,39.9,0.0,14.8,12.6,SE,50.0,ESE,E,11.0,24.0,21.0,10.0,1004.9,1002.4,4.0,4.0,32.9,38.7,No,0.0,No
2/9/09,AliceSprings,23.9,36.6,0.0,18.6,11.9,SSE,48.0,SSE,SSE,26.0,30.0,30.0,17.0,1007.9,1004.1,2.0,2.0,29.0,36.3,No,0.0,No
2/10/09,AliceSprings,24.3,33.6,0.0,20.0,11.4,S,52.0,SSE,SE,28.0,35.0,17.0,15.0,1010.3,1007.5,6.0,4.0,26.1,32.7,No,0.0,No
2/11/09,AliceSprings,18.7,30.4,0.0,15.6,10.3,SE,46.0,ESE,ESE,28.0,30.0,17.0,8.0,1013.3,1009.6,3.0,6.0,22.4,29.5,No,0.0,No
2/12/09,AliceSprings,13.8,30.5,0.0,15.2,11.2,E,43.0,E,SSE,22.0,24.0,15.0,5.0,1013.1,1009.4,7.0,5.0,22.1,30.4,No,0.0,No
2/13/09,AliceSprings,11.8,31.1,0.0,11.2,12.7,ESE,44.0,E,SSE,19.0,26.0,17.0,4.0,1013.9,1010.5,1.0,1.0,23.2,30.2,No,0.0,No
2/14/09,AliceSprings,11.0,32.1,0.0,14.0,12.5,S,43.0,E,S,11.0,24.0,11.0,5.0,1013.0,1009.7,0.0,1.0,24.1,31.5,No,0.0,No
2/15/09,AliceSprings,12.3,32.1,0.0,12.0,12.5,SE,43.0,SSE,ESE,20.0,24.0,24.0,16.0,1012.2,1008.0,0.0,0.0,26.2,31.8,No,0.0,No
2/16/09,AliceSprings,16.1,33.3,0.0,12.0,12.0,SE,54.0,E,SE,13.0,28.0,26.0,12.0,1011.1,1006.0,2.0,3.0,26.6,32.2,No,0.0,No
2/17/09,AliceSprings,16.1,36.2,0.0,13.6,12.5,SSE,37.0,N,SW,9.0,11.0,17.0,9.0,1007.9,1003.9,1.0,3.0,28.5,34.5,No,0.0,No
2/18/09,AliceSprings,17.7,35.5,0.0,12.8,11.3,SE,39.0,NE,NNW,20.0,11.0,27.0,13.0,1007.5,1002.7,0.0,4.0,28.1,34.8,No,0.0,No
2/19/09,AliceSprings,21.0,36.7,0.0,12.8,9.3,SE,50.0,NE,SSW,17.0,20.0,23.0,11.0,1007.6,1004.0,1.0,1.0,28.6,36.2,No,0.0,No
2/20/09,AliceSprings,22.9,35.3,0.0,16.8,11.9,ESE,41.0,ESE,SE,20.0,24.0,35.0,15.0,1012.3,1008.3,1.0,1.0,26.7,35.3,No,0.0,No
2/21/09,AliceSprings,23.0,35.6,0.0,13.8,12.1,E,46.0,E,SSE,24.0,28.0,30.0,13.0,1012.4,1008.2,3.0,3.0,27.7,34.7,No,0.0,No
2/22/09,AliceSprings,15.9,35.9,0.0,14.8,12.1,E,37.0,ESE,ESE,13.0,17.0,23.0,9.0,1010.3,1006.0,0.0,0.0,26.7,34.8,No,0.0,No
2/23/09,AliceSprings,18.8,37.7,0.0,12.0,12.1,SE,54.0,E,SE,15.0,26.0,17.0,8.0,1010.3,1006.7,0.0,1.0,29.9,36.8,No,0.0,No
2/24/09,AliceSprings,18.9,37.9,0.0,15.0,12.2,ESE,37.0,ESE,ESE,17.0,17.0,11.0,17.0,1010.0,1006.0,0.0,2.0,31.2,36.2,No,0.0,No
2/25/09,AliceSprings,25.2,38.2,0.0,12.6,11.9,ENE,50.0,E,E,19.0,28.0,40.0,22.0,1009.9,1005.7,0.0,3.0,31.3,36.7,No,0.0,No
2/26/09,AliceSprings,26.2,39.3,0.0,14.8,11.5,ENE,39.0,NNE,NE,22.0,19.0,44.0,26.0,1010.3,1005.9,0.0,5.0,31.1,35.0,No,0.0,No
2/27/09,AliceSprings,28.2,38.7,0.0,15.4,9.9,N,41.0,NNW,E,22.0,9.0,38.0,18.0,1010.2,1005.9,3.0,7.0,32.1,37.1,No,0.0,No
2/28/09,AliceSprings,28.9,39.6,0.0,13.0,11.2,ENE,39.0,NW,NE,20.0,19.0,25.0,15.0,1009.6,1005.5,1.0,3.0,32.5,39.1,No,0.0,No
3/1/09,AliceSprings,29.4,40.0,0.0,17.4,11.9,NNW,50.0,NW,NNE,33.0,15.0,27.0,17.0,1009.8,1005.3,0.0,2.0,32.5,38.5,No,0.0,No
3/2/09,AliceSprings,29.0,40.5,0.0,19.2,11.9,N,52.0,N,N,35.0,28.0,28.0,11.0,1009.4,1004.6,1.0,1.0,32.6,39.7,No,0.0,No
3/3/09,AliceSprings,29.6,40.6,0.0,20.0,10.7,S,69.0,N,N,31.0,13.0,20.0,11.0,1011.2,1007.6,1.0,2.0,34.3,39.9,No,0.0,No
3/4/09,AliceSprings,19.8,26.9,0.0,15.0,6.5,SSE,54.0,SE,SE,30.0,28.0,42.0,15.0,1020.9,1017.9,3.0,7.0,21.2,26.0,No,0.0,No
3/5/09,AliceSprings,18.9,29.3,0.0,14.0,11.6,SE,48.0,SE,SE,28.0,24.0,24.0,14.0,1020.3,1014.7,1.0,1.0,21.6,28.5,No,0.0,No
3/6/09,AliceSprings,12.7,30.5,0.0,10.8,11.9,SE,48.0,ESE,SE,19.0,20.0,29.0,17.0,1015.6,1010.7,0.0,0.0,22.7,29.1,No,0.0,No
3/7/09,AliceSprings,13.9,32.4,0.0,11.2,11.8,SE,41.0,ENE,SW,11.0,15.0,27.0,12.0,1012.5,1007.8,0.0,1.0,24.6,31.4,No,0.0,No
3/8/09,AliceSprings,14.5,33.2,0.0,10.6,11.8,SSW,33.0,SSW,SE,9.0,15.0,24.0,13.0,1010.6,1006.8,0.0,1.0,25.0,32.7,No,0.0,No
3/9/09,AliceSprings,16.5,32.5,0.0,10.4,11.5,SE,33.0,SSE,SSE,20.0,15.0,37.0,18.0,1013.4,1008.9,1.0,1.0,23.3,30.7,No,0.0,No
